fecha,importe_nominal,descripcion,CLASIFICACION,registro_id,descripcion_normalizada,es_sintetico,motivo,semana_inicio
2021-06-07,0.123,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,1644,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2021-06-07
2021-06-07,1.647,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,1645,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2021-06-07
2021-06-07,0.347,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,1646,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2021-06-07
2021-06-07,1.105,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,1647,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2021-06-07
2021-06-07,1.188,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,1648,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2021-06-07
2021-06-07,0.425,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,1649,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2021-06-07
2021-06-07,4.016,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,1650,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2021-06-07
2021-06-07,5.595,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,1651,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2021-06-07
2021-06-07,0.415,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,1652,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2021-06-07
2021-06-07,0.368,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,CONSUMIBLES,1653,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,False,,2021-06-07
2021-06-07,3.115,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,DECORACION,1654,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,False,,2021-06-07
2021-06-07,1.174,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,DOMO,1655,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,False,,2021-06-07
2021-06-07,0.436,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,DULCERIA,1656,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,False,,2021-06-07
2021-06-07,4.403,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,EMPAQUE,1657,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,False,,2021-06-07
2021-06-07,5.046,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,FONDANT,1658,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,False,,2021-06-07
2021-06-07,0.541,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,GALLETAS,1659,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,False,,2021-06-07
2021-06-07,5.951,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,HARINA,1660,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,False,,2021-06-07
2021-06-07,0.164,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,HORNEADO,1661,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,False,,2021-06-07
2021-06-07,1.6,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,HUEVO,1662,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,False,,2021-06-07
2021-06-07,0.026,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,JARABE,1663,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,False,,2021-06-07
2021-06-07,0.029,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,LECHE EN POLVO,1664,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,False,,2021-06-07
2021-06-07,0.091,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,LECHERA,1665,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,False,,2021-06-07
2021-06-07,0.375,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,LICORES,1666,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,False,,2021-06-07
2021-06-07,0.013,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,MANTECA VEGETAL,1667,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,False,,2021-06-07
2021-06-07,1.054,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,MANTEQUILLA,1668,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,False,,2021-06-07
2021-06-07,0.755,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,NO DEFINIDO,1669,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,False,,2021-06-07
2021-06-07,1.153,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,OTROS,1670,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,False,,2021-06-07
2021-06-07,1.092,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,QUESO CREMA,1671,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,False,,2021-06-07
2021-06-07,3.731,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,RELLENO,1672,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,False,,2021-06-07
2021-06-07,0.398,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,ROYALICING,1673,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,False,,2021-06-07
2021-06-07,0.009,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,SABORIZANTE,1674,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,False,,2021-06-07
2021-06-07,0.581,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,TRANSFER,1675,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,False,,2021-06-07
2021-07-05,7.56,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,ACEITE,1676,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,False,,2021-07-05
2021-07-05,1.746,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,1677,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2021-07-05
2021-07-05,23.321,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,1678,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2021-07-05
2021-07-05,4.908,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,1679,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2021-07-05
2021-07-05,15.649,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,1680,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2021-07-05
2021-07-05,16.83,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,1681,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2021-07-05
2021-07-05,6.027,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,1682,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2021-07-05
2021-07-05,56.883,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,1683,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2021-07-05
2021-07-05,79.246,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,1684,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2021-07-05
2021-07-05,5.881,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,1685,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2021-07-05
2021-07-05,5.205,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,CONSUMIBLES,1686,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,False,,2021-07-05
2021-07-05,44.124,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,DECORACION,1687,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,False,,2021-07-05
2021-07-05,16.625,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,DOMO,1688,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,False,,2021-07-05
2021-07-05,6.17,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,DULCERIA,1689,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,False,,2021-07-05
2021-07-05,62.361,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,EMPAQUE,1690,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,False,,2021-07-05
2021-07-05,71.463,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,FONDANT,1691,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,False,,2021-07-05
2021-07-05,7.664,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,GALLETAS,1692,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,False,,2021-07-05
2021-07-05,84.282,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,HARINA,1693,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,False,,2021-07-05
2021-07-05,2.323,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,HORNEADO,1694,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,False,,2021-07-05
2021-07-05,22.665,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,HUEVO,1695,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,False,,2021-07-05
2021-07-05,0.374,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,JARABE,1696,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,False,,2021-07-05
2021-07-05,0.407,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,LECHE EN POLVO,1697,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,False,,2021-07-05
2021-07-05,1.284,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,LECHERA,1698,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,False,,2021-07-05
2021-07-05,5.312,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,LICORES,1699,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,False,,2021-07-05
2021-07-05,0.183,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,MANTECA VEGETAL,1700,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,False,,2021-07-05
2021-07-05,14.925,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,MANTEQUILLA,1701,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,False,,2021-07-05
2021-07-05,10.695,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,NO DEFINIDO,1702,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,False,,2021-07-05
2021-07-05,16.326,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,OTROS,1703,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,False,,2021-07-05
2021-07-05,15.469,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,QUESO CREMA,1704,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,False,,2021-07-05
2021-07-05,52.844,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,RELLENO,1705,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,False,,2021-07-05
2021-07-05,5.644,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,ROYALICING,1706,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,False,,2021-07-05
2021-07-05,0.125,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,SABORIZANTE,1707,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,False,,2021-07-05
2021-07-05,8.229,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,TRANSFER,1708,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,False,,2021-07-05
2021-07-12,7.56,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,ACEITE,1709,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,False,,2021-07-12
2021-07-12,1.746,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,1710,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2021-07-12
2021-07-12,23.321,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,1711,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2021-07-12
2021-07-12,4.908,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,1712,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2021-07-12
2021-07-12,15.649,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,1713,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2021-07-12
2021-07-12,16.83,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,1714,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2021-07-12
2021-07-12,6.027,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,1715,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2021-07-12
2021-07-12,56.883,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,1716,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2021-07-12
2021-07-12,79.246,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,1717,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2021-07-12
2021-07-12,5.881,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,1718,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2021-07-12
2021-07-12,5.205,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,CONSUMIBLES,1719,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,False,,2021-07-12
2021-07-12,44.124,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,DECORACION,1720,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,False,,2021-07-12
2021-07-12,16.625,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,DOMO,1721,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,False,,2021-07-12
2021-07-12,6.17,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,DULCERIA,1722,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,False,,2021-07-12
2021-07-12,62.361,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,EMPAQUE,1723,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,False,,2021-07-12
2021-07-12,71.463,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,FONDANT,1724,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,False,,2021-07-12
2021-07-12,7.664,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,GALLETAS,1725,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,False,,2021-07-12
2021-07-12,84.282,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,HARINA,1726,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,False,,2021-07-12
2021-07-12,2.323,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,HORNEADO,1727,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,False,,2021-07-12
2021-07-12,22.665,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,HUEVO,1728,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,False,,2021-07-12
2021-07-12,0.374,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,JARABE,1729,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,False,,2021-07-12
2021-07-12,0.407,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,LECHE EN POLVO,1730,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,False,,2021-07-12
2021-07-12,1.284,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,LECHERA,1731,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,False,,2021-07-12
2021-07-12,5.312,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,LICORES,1732,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,False,,2021-07-12
2021-07-12,0.183,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,MANTECA VEGETAL,1733,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,False,,2021-07-12
2021-07-12,14.925,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,MANTEQUILLA,1734,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,False,,2021-07-12
2021-07-12,10.695,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,NO DEFINIDO,1735,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,False,,2021-07-12
2021-07-12,16.326,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,OTROS,1736,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,False,,2021-07-12
2021-07-12,15.469,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,QUESO CREMA,1737,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,False,,2021-07-12
2021-07-12,52.844,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,RELLENO,1738,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,False,,2021-07-12
2021-07-12,5.644,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,ROYALICING,1739,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,False,,2021-07-12
2021-07-12,0.125,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,SABORIZANTE,1740,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,False,,2021-07-12
2021-07-12,8.229,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,TRANSFER,1741,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,False,,2021-07-12
2021-08-02,7.788,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,ACEITE,1742,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,False,,2021-08-02
2021-08-02,1.798,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,1743,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2021-08-02
2021-08-02,24.023,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,1744,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2021-08-02
2021-08-02,5.056,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,1745,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2021-08-02
2021-08-02,16.119,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,1746,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2021-08-02
2021-08-02,17.337,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,1747,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2021-08-02
2021-08-02,6.208,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,1748,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2021-08-02
2021-08-02,58.595,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,1749,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2021-08-02
2021-08-02,81.631,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,1750,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2021-08-02
2021-08-02,6.058,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,1751,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2021-08-02
2021-08-02,5.362,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,CONSUMIBLES,1752,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,False,,2021-08-02
2021-08-02,45.452,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,DECORACION,1753,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,False,,2021-08-02
2021-08-02,17.126,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,DOMO,1754,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,False,,2021-08-02
2021-08-02,6.356,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,DULCERIA,1755,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,False,,2021-08-02
2021-08-02,64.238,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,EMPAQUE,1756,CASO1_PROMEDIO_ASUMIDO_REAL_EMPAQUE,False,,2021-08-02
2021-08-02,73.614,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,FONDANT,1757,CASO1_PROMEDIO_ASUMIDO_REAL_FONDANT,False,,2021-08-02
2021-08-02,7.895,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,GALLETAS,1758,CASO1_PROMEDIO_ASUMIDO_REAL_GALLETAS,False,,2021-08-02
2021-08-02,86.819,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,HARINA,1759,CASO1_PROMEDIO_ASUMIDO_REAL_HARINA,False,,2021-08-02
2021-08-02,2.393,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,HORNEADO,1760,CASO1_PROMEDIO_ASUMIDO_REAL_HORNEADO,False,,2021-08-02
2021-08-02,23.348,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,HUEVO,1761,CASO1_PROMEDIO_ASUMIDO_REAL_HUEVO,False,,2021-08-02
2021-08-02,0.385,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,JARABE,1762,CASO1_PROMEDIO_ASUMIDO_REAL_JARABE,False,,2021-08-02
2021-08-02,0.42,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,LECHE EN POLVO,1763,CASO1_PROMEDIO_ASUMIDO_REAL_LECHE EN POLVO,False,,2021-08-02
2021-08-02,1.322,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,LECHERA,1764,CASO1_PROMEDIO_ASUMIDO_REAL_LECHERA,False,,2021-08-02
2021-08-02,5.472,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,LICORES,1765,CASO1_PROMEDIO_ASUMIDO_REAL_LICORES,False,,2021-08-02
2021-08-02,0.188,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,MANTECA VEGETAL,1766,CASO1_PROMEDIO_ASUMIDO_REAL_MANTECA VEGETAL,False,,2021-08-02
2021-08-02,15.374,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,MANTEQUILLA,1767,CASO1_PROMEDIO_ASUMIDO_REAL_MANTEQUILLA,False,,2021-08-02
2021-08-02,11.017,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,NO DEFINIDO,1768,CASO1_PROMEDIO_ASUMIDO_REAL_NO DEFINIDO,False,,2021-08-02
2021-08-02,16.818,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,OTROS,1769,CASO1_PROMEDIO_ASUMIDO_REAL_OTROS,False,,2021-08-02
2021-08-02,15.934,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,QUESO CREMA,1770,CASO1_PROMEDIO_ASUMIDO_REAL_QUESO CREMA,False,,2021-08-02
2021-08-02,54.435,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,RELLENO,1771,CASO1_PROMEDIO_ASUMIDO_REAL_RELLENO,False,,2021-08-02
2021-08-02,5.814,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,ROYALICING,1772,CASO1_PROMEDIO_ASUMIDO_REAL_ROYALICING,False,,2021-08-02
2021-08-02,0.128,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,SABORIZANTE,1773,CASO1_PROMEDIO_ASUMIDO_REAL_SABORIZANTE,False,,2021-08-02
2021-08-02,8.477,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,TRANSFER,1774,CASO1_PROMEDIO_ASUMIDO_REAL_TRANSFER,False,,2021-08-02
2021-08-09,7.788,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,ACEITE,1775,CASO1_PROMEDIO_ASUMIDO_REAL_ACEITE,False,,2021-08-09
2021-08-09,1.798,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,ADMINISTRACION,1776,CASO1_PROMEDIO_ASUMIDO_REAL_ADMINISTRACION,False,,2021-08-09
2021-08-09,24.023,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,AMBIANTE,1777,CASO1_PROMEDIO_ASUMIDO_REAL_AMBIANTE,False,,2021-08-09
2021-08-09,5.056,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,AZUCAR,1778,CASO1_PROMEDIO_ASUMIDO_REAL_AZUCAR,False,,2021-08-09
2021-08-09,16.119,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,BASES,1779,CASO1_PROMEDIO_ASUMIDO_REAL_BASES,False,,2021-08-09
2021-08-09,17.337,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,CAPACILLOS,1780,CASO1_PROMEDIO_ASUMIDO_REAL_CAPACILLOS,False,,2021-08-09
2021-08-09,6.208,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,CASETAS,1781,CASO1_PROMEDIO_ASUMIDO_REAL_CASETAS,False,,2021-08-09
2021-08-09,58.595,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,CHANTILLY,1782,CASO1_PROMEDIO_ASUMIDO_REAL_CHANTILLY,False,,2021-08-09
2021-08-09,81.631,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,CHOCOLATE,1783,CASO1_PROMEDIO_ASUMIDO_REAL_CHOCOLATE,False,,2021-08-09
2021-08-09,6.058,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,COLORANTES,1784,CASO1_PROMEDIO_ASUMIDO_REAL_COLORANTES,False,,2021-08-09
2021-08-09,5.362,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,CONSUMIBLES,1785,CASO1_PROMEDIO_ASUMIDO_REAL_CONSUMIBLES,False,,2021-08-09
2021-08-09,45.452,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,DECORACION,1786,CASO1_PROMEDIO_ASUMIDO_REAL_DECORACION,False,,2021-08-09
2021-08-09,17.126,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,DOMO,1787,CASO1_PROMEDIO_ASUMIDO_REAL_DOMO,False,,2021-08-09
2021-08-09,6.356,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,DULCERIA,1788,CASO1_PROMEDIO_ASUMIDO_REAL_DULCERIA,False,,2021-08-09
