PROVEEDOR,fecha,NUMERO,CANT,U#MEDIDA,descripcion,importe_nominal,P#UNITARIO,CLASIFICACION,SUBCLASIFICACION,semana_inicio,es_sintetico,metodo_sintesis,registro_id,descripcion_normalizada,motivo
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-050,1.0,semana,bolsa 10x15,3.55,3.55,EMPAQUE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,497,BOLSA 10X15,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-051,1.0,semana,cacao bremen,0.66,0.66,CHOCOLATE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,498,CACAO BREMEN,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-052,1.0,semana,caja de cartón para cupcake 6 piezas,16.29,16.29,EMPAQUE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,499,CAJA DE CARTON PARA CUPCAKE 6 PIEZAS,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-053,1.0,semana,caja para cupcake 12 piezas,1.54,1.54,EMPAQUE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,500,CAJA PARA CUPCAKE 12 PIEZAS,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-054,1.0,semana,capacillos,0.21,0.21,CAPACILLOS,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,501,CAPACILLOS,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-055,1.0,semana,celofan 12x18 sello ,2.01,2.01,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,502,CELOFAN 12X18 SELLO,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-056,1.0,semana,celofan 8x12,0.55,0.55,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,503,CELOFAN 8X12,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-057,1.0,semana,celofan 9x15,0.09,0.09,CONSUMIBLES,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,504,CELOFAN 9X15,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-058,1.0,semana,chantilli,5.18,5.18,CHANTILLY,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,505,CHANTILLI,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-059,1.0,semana,chocolate,0.09,0.09,CHOCOLATE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,506,CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-060,1.0,semana,chocolate blanco sica,4.22,4.22,CHOCOLATE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,507,CHOCOLATE BLANCO SICA,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-061,1.0,semana,chocolate hershey's,2.11,2.11,CHOCOLATE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,508,CHOCOLATE HERSHEY'S,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-062,1.0,semana,color gel negro,0.08,0.08,COLORANTES,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,509,COLOR GEL NEGRO,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-063,1.0,semana,confiter semi amargo,5.69,5.69,CHOCOLATE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,510,CONFITER SEMI AMARGO,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-064,1.0,semana,confiteria,3.89,3.89,DULCERIA,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,511,CONFITERIA,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-065,1.0,semana,cortadores,3.52,3.52,HERRAMIENTA,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,512,CORTADORES,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-066,1.0,semana,deiman aditivo para chocolate,0.23,0.23,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,513,DEIMAN ADITIVO PARA CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-067,1.0,semana,deiman bioxido de titanio,0.23,0.23,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,514,DEIMAN BIOXIDO DE TITANIO,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-068,1.0,semana,deiman plumones mágicos,1.83,1.83,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,515,DEIMAN PLUMONES MAGICOS,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-069,1.0,semana,deiman sab liq vainilla sin color 500 ml,0.17,0.17,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,516,DEIMAN SAB LIQ VAINILLA SIN COLOR 500 ML,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-070,1.0,semana,domo 1/4 plancha,5.02,5.02,EMPAQUE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,517,DOMO 1/4 PLANCHA,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-071,1.0,semana,domo para cupcake 6 piezas,0.52,0.52,EMPAQUE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,518,DOMO PARA CUPCAKE 6 PIEZAS,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-072,1.0,semana,duya,5.68,5.68,CONSUMIBLES,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,519,DUYA,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-073,1.0,semana,easy pastel tres leches,7.19,7.19,HARINA,VAINILLA,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,520,EASY PASTEL TRES LECHES,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-074,1.0,semana,galleta Oreo relleno,5.53,5.53,GALLETAS,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,521,GALLETA OREO RELLENO,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-075,1.0,semana,galleta Oreo suelta,2.71,2.71,GALLETAS,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,522,GALLETA OREO SUELTA,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-076,1.0,semana,granillo chico,0.03,0.03,CHOCOLATE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,523,GRANILLO CHICO,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-077,1.0,semana,harina de trigo suelta,0.04,0.04,HARINA,TRIGO,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,524,HARINA DE TRIGO SUELTA,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-078,1.0,semana,huevo blanco san juan,1.42,1.42,HUEVO,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,525,HUEVO BLANCO SAN JUAN,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-079,1.0,semana,inix contenedor mantecadas,0.88,0.88,EMPAQUE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,526,INIX CONTENEDOR MANTECADAS,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-080,1.0,semana,kisses,4.46,4.46,CHOCOLATE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,527,KISSES,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-081,1.0,semana,letrero,0.22,0.22,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,528,LETRERO,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-082,1.0,semana,manteca,0.24,0.24,OTROS,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,529,MANTECA,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-083,1.0,semana,mantequilla gloria,1.01,1.01,MANTEQUILLA,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,530,MANTEQUILLA GLORIA,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-084,1.0,semana,matizador,0.38,0.38,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,531,MATIZADOR,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-085,1.0,semana,molde para chocolate,0.11,0.11,HERRAMIENTA,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,532,MOLDE PARA CHOCOLATE,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-086,1.0,semana,nestle carlos v stick 20 pz,0.18,0.18,CHOCOLATE,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,533,NESTLE CARLOS V STICK 20 PZ,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-087,1.0,semana,papel quilon para hornear,0.06,0.06,CONSUMIBLES,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,534,PAPEL QUILON PARA HORNEAR,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-088,1.0,semana,pastireal manga no. 12,0.2,0.2,CONSUMIBLES,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,535,PASTIREAL MANGA NO. 12,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-089,1.0,semana,perla,0.12,0.12,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,536,PERLA,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-090,1.0,semana,perlas,0.88,0.88,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,537,PERLAS,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-091,1.0,semana,pincel,0.42,0.42,HERRAMIENTA,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,538,PINCEL,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-092,1.0,semana,platanitos,1.0,1.0,OTROS,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,539,PLATANITOS,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-093,1.0,semana,puratos creamfil creme choco,0.22,0.22,RELLENO,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,540,PURATOS CREAMFIL CREME CHOCO,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-094,1.0,semana,red velvet,2.19,2.19,HARINA,RED VELVET,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,541,RED VELVET,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-095,1.0,semana,relleno zarzamora puratos,1.9,1.9,RELLENO,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,542,RELLENO ZARZAMORA PURATOS,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-096,1.0,semana,rutz,0.14,0.14,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,543,RUTZ,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-097,1.0,semana,srpinkles,0.29,0.29,DECORACION,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,544,SRPINKLES,
SINTETICO_ENTRENAMIENTO,2022-05-16,SYN-C-20220516-098,1.0,semana,suspiro,0.5599999999999999,0.5599999999999999,DULCERIA,,2022-05-16,True,mediana causal de 8 semanas y participacion historica por descripcion,545,SUSPIRO,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-001,1.0,semana,Alpezzi 14000,0.09,0.09,CHOCOLATE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,546,ALPEZZI 14000,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-002,1.0,semana,Azucar glass,0.17,0.17,AZUCAR,GLASS,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,547,AZUCAR GLASS,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-003,1.0,semana,Base,0.02,0.02,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,548,BASE,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-004,1.0,semana,Cerezas,2.86,2.86,DULCERIA,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,549,CEREZAS,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-005,1.0,semana,Chantilli,0.79,0.79,CHANTILLY,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,550,CHANTILLI,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-006,1.0,semana,Chantilli Asturias,12.9,12.9,CHANTILLY,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,551,CHANTILLI ASTURIAS,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-007,1.0,semana,Crema batida chantilli ASTURIAS,5.95,5.95,CHANTILLY,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,552,CREMA BATIDA CHANTILLI ASTURIAS,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-008,1.0,semana,Crema para batir ambiante 1 lt,14.62,14.62,AMBIANTE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,553,CREMA PARA BATIR AMBIANTE 1 LT,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-009,1.0,semana,DESCONOCIDO,1.43,1.43,NO DEFINIDO,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,554,DESCONOCIDO,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-010,1.0,semana,Domo mantecada 6 cavidades,0.26,0.26,EMPAQUE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,555,DOMO MANTECADA 6 CAVIDADES,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-011,1.0,semana,Domo para cupcake,0.19,0.19,EMPAQUE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,556,DOMO PARA CUPCAKE,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-012,1.0,semana,Domo para cupcake 12 piezas,0.49,0.49,EMPAQUE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,557,DOMO PARA CUPCAKE 12 PIEZAS,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-013,1.0,semana,Easy pastel tres leches,1.88,1.88,HARINA,VAINILLA,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,558,EASY PASTEL TRES LECHES,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-014,1.0,semana,Ferrero,3.4,3.4,CHOCOLATE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,559,FERRERO,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-015,1.0,semana,Ferrero Rocher T-16,0.61,0.61,CHOCOLATE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,560,FERRERO ROCHER T-16,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-016,1.0,semana,Foundant,92.93,92.93,FONDANT,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,561,FOUNDANT,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-017,1.0,semana,Galleta Oreo,0.13,0.13,GALLETAS,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,562,GALLETA OREO,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-018,1.0,semana,Gas LP,38.83,38.83,COMBUSTIBLE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,563,GAS LP,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-019,1.0,semana,Gasolina,71.55,71.55,COMBUSTIBLE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,564,GASOLINA,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-020,1.0,semana,Harina,2.2,2.2,HARINA,TRIGO,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,565,HARINA,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-021,1.0,semana,Huevo,24.28,24.28,HUEVO,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,566,HUEVO,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-022,1.0,semana,Kisses,0.15,0.15,CHOCOLATE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,567,KISSES,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-023,1.0,semana,Manga chica,0.07,0.07,CONSUMIBLES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,568,MANGA CHICA,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-024,1.0,semana,ND,24.65,24.65,NO DEFINIDO,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,569,ND,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-025,1.0,semana,Nutella chica 350 grs,15.19,15.19,RELLENO,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,570,NUTELLA CHICA 350 GRS,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-026,1.0,semana,Puratos Tres Leches Vainilla,0.39,0.39,RELLENO,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,571,PURATOS TRES LECHES VAINILLA,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-027,1.0,semana,Puratos vainilla,6.89,6.89,RELLENO,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,572,PURATOS VAINILLA,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-028,1.0,semana,Queso philadelphia,6.58,6.58,QUESO CREMA,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,573,QUESO PHILADELPHIA,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-029,1.0,semana,Relleno durazno puratos,6.52,6.52,RELLENO,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,574,RELLENO DURAZNO PURATOS,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-030,1.0,semana,Royal Icing Deiman 50,5.81,5.81,ROYALICING,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,575,ROYAL ICING DEIMAN 50,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-031,1.0,semana,Sicao blanco,0.09,0.09,DECORACION,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,576,SICAO BLANCO,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-032,1.0,semana,Sicao blanco real,2.64,2.64,DECORACION,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,577,SICAO BLANCO REAL,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-033,1.0,semana,Tegral Satin Creme ca ,17.06,17.06,HARINA,CHOCOLATE,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,578,TEGRAL SATIN CREME CA,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-034,1.0,semana,Tegral Satin Red Velvet Puratos,6.39,6.39,HARINA,RED VELVET,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,579,TEGRAL SATIN RED VELVET PURATOS,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-035,1.0,semana,Transfer,5.25,5.25,DECORACION,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,580,TRANSFER,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-036,1.0,semana,Turin amargo,0.16,0.16,CHOCOLATE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,581,TURIN AMARGO,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-037,1.0,semana,Turin semiamargo,3.12,3.12,CHOCOLATE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,582,TURIN SEMIAMARGO,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-038,1.0,semana,aceite,12.89,12.89,ACEITE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,583,ACEITE,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-039,1.0,semana,ambiante,9.74,9.74,AMBIANTE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,584,AMBIANTE,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-040,1.0,semana,base,1.22,1.22,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,585,BASE,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-041,1.0,semana,base 25x35,1.71,1.71,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,586,BASE 25X35,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-042,1.0,semana,base 26 cm,1.05,1.05,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,587,BASE 26 CM,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-043,1.0,semana,base 28 cm,1.4,1.4,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,588,BASE 28 CM,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-044,1.0,semana,base 28 cm doble,3.58,3.58,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,589,BASE 28 CM DOBLE,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-045,1.0,semana,base 28 doble,2.53,2.53,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,590,BASE 28 DOBLE,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-046,1.0,semana,base 30 cm,0.67,0.67,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,591,BASE 30 CM,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-047,1.0,semana,base 33 x 33,2.73,2.73,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,592,BASE 33 X 33,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-048,1.0,semana,base doble 28,1.28,1.28,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,593,BASE DOBLE 28,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-049,1.0,semana,bases 28 cm,0.84,0.84,BASES,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,594,BASES 28 CM,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-050,1.0,semana,bolsa 10x15,3.89,3.89,EMPAQUE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,595,BOLSA 10X15,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-051,1.0,semana,cacao bremen,0.72,0.72,CHOCOLATE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,596,CACAO BREMEN,
SINTETICO_ENTRENAMIENTO,2022-05-23,SYN-C-20220523-052,1.0,semana,caja de cartón para cupcake 6 piezas,17.86,17.86,EMPAQUE,,2022-05-23,True,mediana causal de 8 semanas y participacion historica por descripcion,597,CAJA DE CARTON PARA CUPCAKE 6 PIEZAS,
